id,text,class,ProcessedText,ProcessedText_length
8867,Hey guys I just got hired for a new modelling thing and also Im on two new reality tv shows for #2014 and make guest appearances on two!,1,hey guys i just got hired for a new modelling thing and also im on two new reality tv shows for #2014 and make guest appearances on two!,28
4624,Quit my job yesterday and got a job today #merica,1,quit my job yesterday and got a job today #merica,10
8334,Im already hired at my new job just waiting for my background check then Im good to start😌,1,im already hired at my new job just waiting for my background check then im good to start😌,18
6762,I was recently been given a position to volunteer once a week in a library at A.C.T.  -Exciting times- :D,1,i was recently been given a position to volunteer once a week in a library at a.c.t.  -exciting times- :d,21
3348,Natasha got fired and I got hired,1,natasha got fired and i got hired,7
4500,anyone in #inlandempire know of anyone hiring? its time for a new chapter/better job,0,anyone in #inlandempire know of anyone hiring? its time for a new chapter/better job,14
377,Looking for a new career re-entering the workforce or just want to work with kids? Tutoring opportunities available http://t.co/6M3QZKPNrj,0,looking for a new career re-entering the workforce or just want to work with kids? tutoring opportunities available http://t.co/6m3qzkpnrj,19
5060,Gave two weeks notice 3 weeks ago. Started new job yesterday. Yesterday the old job was telling people they fired me. I’m not ok with this.,1,gave two weeks notice 3 weeks ago. started new job yesterday. yesterday the old job was telling people they fired me. i’m not ok with this.,26
8063,I searching for someone to fill a leadership position on my team! If you are passionate about natural health alternatives please contact me!,0,i searching for someone to fill a leadership position on my team! if you are passionate about natural health alternatives please contact me!,23
3679,My new job is the shit and this my first day,1,my new job is the shit and this my first day,11
4820,Being unemployed has allowed me the time to pursue things I love. For example naps,0,being unemployed has allowed me the time to pursue things i love. for example naps,15
9245,Anyone looking for a job? @AvantLink is hiring an account rep position: http://t.co/SEOJiiS7Ry,0,anyone looking for a job? @avantlink is hiring an account rep position: http://t.co/seojiis7ry,13
5874,RT @RunningCrazy1: Quit blaming each other and fix the fucking problem!-what I just said in this meeting.-oops-anyone hiring?,0,rt @runningcrazy1: quit blaming each other and fix the fucking problem!-what i just said in this meeting.-oops-anyone hiring?,18
3313,I find it funny that I was fired yesterday and then rehired lol,1,i find it funny that i was fired yesterday and then rehired lol,13
8721,Looking for a Fun and Flexible Work at Home Job? https://t.co/o4kQHiBEXW #Moms #Jobs https://t.co/5hA2Z3Hexc,0,looking for a fun and flexible work at home job? https://t.co/o4kqhibexw #moms #jobs https://t.co/5ha2z3hexc,14
4754,Anyone kno of places near glassboro thats hiring? #mommyneedsajob,0,anyone kno of places near glassboro thats hiring? #mommyneedsajob,9
5723,I am no longer reporting on education @indystar - laid off Friday. 110% unexpected. Still bent on journalism/covering ed so plz RT,0,i am no longer reporting on education @indystar - laid off friday. 110% unexpected. still bent on journalism/covering ed so plz rt,22
7587,Amazon posted a job you might be interested in. Sr. Software Engineer - Amazon App for Android - Greater Seattle A… http://t.co/NYAewKds2n,0,amazon posted a job you might be interested in. sr. software engineer - amazon app for android - greater seattle a… http://t.co/nyaewkds2n,22
4648,OmG I just got hired at the bank I applied to ha Im quiting my current job thank you jesus thank you lady who interviewed me,1,omg i just got hired at the bank i applied to ha im quiting my current job thank you jesus thank you lady who interviewed me,26
8827,Just got hired as a part-time web developer. Woo!!,1,just got hired as a part-time web developer. woo!!,9
9560,RT @clarissa: Im a UX designer/developer/strategist looking for a new position preferably to work remotely. Anyone hiring?,0,rt @clarissa: im a ux designer/developer/strategist looking for a new position preferably to work remotely. anyone hiring?,17
8926,@TheGreenClovers know any places in the area that are hiring? Got laid off today.,1,@thegreenclovers know any places in the area that are hiring? got laid off today.,14
2282,Looking for a Want to be on the cusp of development? Ruby on Rails/Java developers in Morrisville NC http://t.co/CHRt4eRCpO #job,0,looking for a want to be on the cusp of development? ruby on rails/java developers in morrisville nc http://t.co/chrt4ercpo #job,20
6580,Got fired today but at least I got a haircut and my eyebrows done. ha,0,got fired today but at least i got a haircut and my eyebrows done. ha,15
2235,Unemployed since Friday. This sucks.,0,unemployed since friday. this sucks.,5
5764,This place just sent me 5 emails to tell me I didnt get the job. I get it. I suck and will forever remain unemployed,0,this place just sent me 5 emails to tell me i didnt get the job. i get it. i suck and will forever remain unemployed,25
3660,I officially began my new job yesterday. The whole crew there is really nice and they sent me home today since Im sick lol.,1,i officially began my new job yesterday. the whole crew there is really nice and they sent me home today since im sick lol.,24
6764,Last week I was offered full time my sister just got a new job that is full time and my bf might start a new position at his #Godisgood,1,last week i was offered full time my sister just got a new job that is full time and my bf might start a new position at his #godisgood,29
6788,Anyone hiring #graphicdesigners? Go to http://t.co/r3oym8xtCr #adobe #photoshop #portfolio #artist #designer #graphic #work #career #job,0,anyone hiring #graphicdesigners? go to http://t.co/r3oym8xtcr #adobe #photoshop #portfolio #artist #designer #graphic #work #career #job,15
3991,MY JOB HIRED ME BACK!!! Im hype af!!!,1,my job hired me back!!! im hype af!!!,8
8340,BK fired me Saturday I was a little upset  &amp; Monday Macys hired me 😂😭 Lol whoooop everything happens for a reason !,1,bk fired me saturday i was a little upset  &amp; monday macys hired me 😂😭 lol whoooop everything happens for a reason !,24
8320,My Internship at the lab ended  today. Got hired at another job soon after  I hope training goes well. 😝 cant wait!,1,my internship at the lab ended  today. got hired at another job soon after  i hope training goes well. 😝 cant wait!,24
1184,So the company I do freelance for stopped production and I got basically laid off this week but Im going to start working fulltime at regular job and just asked for a big raise today so ¯\_(ツ)_/¯ well see,1,so the company i do freelance for stopped production and i got basically laid off this week but im going to start working fulltime at regular job and just asked for a big raise today so ¯\_(ツ)_/¯ well see,39
8325,So finally my job gave me the date for orientation. Like come on I was hired like 3 weeks ago lol,1,so finally my job gave me the date for orientation. like come on i was hired like 3 weeks ago lol,21
1679,just got hired at Cal sun 2 weeks ago and I already am quitting LOL,1,just got hired at cal sun 2 weeks ago and i already am quitting lol,15
9510,First thing I am told upon my return to work: Youre laid off next week.Great...Now I have to burn another 5 days of holiday pay. fml,0,first thing i am told upon my return to work: youre laid off next week.great...now i have to burn another 5 days of holiday pay. fml,26
5662,Laid off engineers: An early retirement or your own startup? Help to decide is here https://t.co/3ldrxreHTl,0,laid off engineers: an early retirement or your own startup? help to decide is here https://t.co/3ldrxrehtl,16
7475,Now baby girl the dump she no loger wants me Im no longer hired she said that i been fired,1,now baby girl the dump she no loger wants me im no longer hired she said that i been fired,20
9511,Laid off. 28 years old. First time without a job since I was 16. Im lost anxious and overwhelmed. Please lend me your ears and provide a…,0,laid off. 28 years old. first time without a job since i was 16. im lost anxious and overwhelmed. please lend me your ears and provide a…,27
2805,Today gone be a good ass day! I just keep getting good news! 1st I get hired in. Then found out ion have to work tomorrow.,1,today gone be a good ass day! i just keep getting good news! 1st i get hired in. then found out ion have to work tomorrow.,26
9501,@VAMOSteph UNNNNNGHHHHH THIS IS RIDICULOUS NEWS FOR SOMEONE MY AGE. However I AM recently unemployed... (Oh yeah I got laid off Wed!),0,@vamosteph unnnnnghhhhh this is ridiculous news for someone my age. however i am recently unemployed... (oh yeah i got laid off wed!),22
